dept_no,dept_name,emp_no,first_name,last_name,title
d009,Customer Service,208854,Krassimir,Zhang,Staff
d004,Production,208862,Mokhtar,Kampfer,Senior Engineer
d004,Production,208865,Nirmal,Taubenfeld,Senior Engineer
d006,Quality Management,208875,Syozo,Garnham,Senior Engineer
d004,Production,208877,Yinghua,Shihab,Senior Engineer
d004,Production,208878,Vitali,Tetzlaff,Senior Engineer
d005,Development,208883,Herb,Munos,Engineer
d009,Customer Service,208886,Huan,Isaac,Senior Staff
d005,Development,208888,Radhika,Heuter,Engineer
d004,Production,208889,Boutros,Zumaque,Technique Leader
d004,Production,208894,Peer,Murtafg,Senior Engineer
d005,Development,208898,Ebru,Homond,Engineer
d009,Customer Service,208900,Jayson,Frezza,Senior Staff
d009,Customer Service,208902,Shigeaki,Thummel,Senior Staff
d004,Production,208904,Bojan,Emden,Senior Engineer
d007,Sales,208905,Chenye,Ramsey,Senior Staff
d005,Development,208908,Girolamo,Uludag,Senior Engineer
d008,Research,208909,Teruyuki,Narlikar,Senior Staff
d005,Development,208910,Arif,Calkin,Engineer
d003,Human Resources,208915,Masato,Ernst,Staff
d005,Development,208917,Miomir,Perin,Senior Engineer
d007,Sales,208918,Huai,Rodham,Senior Staff
d002,Finance,208920,Roddy,Tibblin,Senior Staff
d009,Customer Service,208936,Gunilla,Michaels,Senior Staff
d005,Development,208940,Hideo,Comte,Senior Engineer
d004,Production,208942,Yurii,Miculan,Senior Engineer
d004,Production,208943,Mark,Roccetti,Senior Engineer
d004,Production,208947,Danil,Hockney,Senior Engineer
d008,Research,208956,Kwok,Plump,Senior Staff
d007,Sales,208966,Gregory,Cooley,Senior Staff
d002,Finance,208969,Susuma,Beetstra,Staff
d008,Research,208972,Phuoc,Marwedel,Senior Staff
d006,Quality Management,208975,Giordano,Honglei,Senior Engineer
d004,Production,208978,Shaowei,Provine,Senior Staff
d004,Production,208979,Candida,Werthner,Technique Leader
d005,Development,208980,Wanqing,Baak,Senior Engineer
d006,Quality Management,208982,Rutger,Sinitsyn,Senior Engineer
d005,Development,208985,Guther,Schmiedel,Senior Engineer
d008,Research,208994,Haldon,Fujisaki,Senior Staff
d004,Production,208996,Stamatina,Vecchi,Engineer
d006,Quality Management,208998,Hideo,Masada,Assistant Engineer
d004,Production,209000,Khedija,Buescher,Engineer
d005,Development,209005,Kazunori,Iivonen,Engineer
d002,Finance,209008,Lidong,Ranft,Senior Staff
d005,Development,209010,Jianwen,Belinskaya,Technique Leader
d005,Development,209021,Stafford,Guerreiro,Senior Engineer
d005,Development,209026,Szabolcs,Maksimenko,Senior Engineer
d004,Production,209027,Shmuel,Lampe,Senior Engineer
d004,Production,209030,Jamaludin,Serre,Assistant Engineer
d006,Quality Management,209032,Renee,Macedo,Senior Engineer
d005,Development,209033,Patricio,Percebois,Senior Engineer
d008,Research,209035,Foong,Syang,Staff
d005,Development,209037,Boalin,Veccia,Assistant Engineer
d005,Development,209040,Hyuncheol,Ranta,Technique Leader
d005,Development,209043,Seshu,Flexer,Senior Engineer
d007,Sales,209045,Kazuhiro,Staelin,Staff
d005,Development,209046,Ennio,Kriebel,Senior Engineer
d004,Production,209049,Gian,Spieker,Senior Engineer
d007,Sales,209053,Fan,Rothenberg,Senior Staff
d004,Production,209061,Licheng,Zhang,Senior Engineer
d007,Sales,209062,Charlene,Oxman,Senior Staff
d008,Research,209066,Fayez,Leijenhorst,Senior Staff
d008,Research,209070,Shahab,McClure,Staff
d006,Quality Management,209073,Frazer,Jayawardene,Technique Leader
d004,Production,209083,Kersti,Zaiane,Senior Engineer
d003,Human Resources,209084,Tsvetan,Falco,Staff
d009,Customer Service,209086,Kazuhiko,Hedayat,Senior Staff
d009,Customer Service,209087,Amabile,Sudbeck,Staff
d004,Production,209094,Moriyoshi,Piancastelli,Technique Leader
d005,Development,209096,Eben,Guenter,Senior Engineer
d004,Production,209110,Filipe,Mullainathan,Senior Engineer
d005,Development,209112,Nigel,Joslin,Senior Engineer
d001,Marketing,209116,Kenton,Genther,Senior Staff
d005,Development,209121,Greger,Ramalingam,Senior Engineer
d005,Development,209126,Marsja,Portugali,Senior Engineer
d004,Production,209127,Annemarie,Luon,Senior Engineer
d004,Production,209133,Krister,Usdin,Senior Engineer
d003,Human Resources,209140,Mabhin,Maksimenko,Senior Staff
d007,Sales,209143,Matk,Picht,Senior Staff
d004,Production,209146,Ziva,Rindone,Senior Engineer
d001,Marketing,209147,Arra,Asser,Senior Staff
d004,Production,209151,Siddarth,Olivero,Assistant Engineer
d007,Sales,209153,Vincent,Fraisse,Staff
d005,Development,209155,Owen,Seghrouchni,Engineer
d004,Production,209157,Mizuhito,Ranst,Senior Engineer
d005,Development,209163,Moni,Verspoor,Senior Engineer
d008,Research,209167,Dhritiman,Koyama,Senior Engineer
d008,Research,209168,Guttorm,Tsukune,Senior Staff
d005,Development,209170,Somnath,Chinal,Senior Engineer
d007,Sales,209174,Kiam,Vidal,Senior Staff
d004,Production,209179,Kazunori,Gaughan,Senior Engineer
d005,Development,209181,Basil,Strandh,Senior Engineer
d006,Quality Management,209183,Susanne,Huttel,Senior Engineer
d007,Sales,209187,Shigeaki,Usery,Senior Staff
d005,Development,209189,Takanari,Portugali,Senior Engineer
d005,Development,209192,Francesca,Nittel,Engineer
d006,Quality Management,209194,Owen,Snedden,Senior Engineer
d004,Production,209205,Somnath,Vanwelkenhuysen,Engineer
d004,Production,209212,Bouchung,Trumbly,Engineer
d005,Development,209215,Branimir,Janocha,Senior Engineer
d001,Marketing,209217,Gita,Leslie,Senior Staff
d004,Production,209218,Utz,Kopetz,Engineer
d005,Development,209219,Mitchel,Rohrbach,Senior Engineer
d005,Development,209222,Anyuan,Ginesta,Senior Engineer
d007,Sales,209233,Fai,Mandell,Senior Staff
d005,Development,209237,Sajjan,Casley,Engineer
d006,Quality Management,209249,Gal,Jarecki,Senior Engineer
d005,Development,209252,Giordano,Bultermann,Senior Engineer
d005,Development,209253,Vidya,Schaft,Senior Engineer
d004,Production,209257,Wojceich,Schapiro,Senior Engineer
d005,Development,209258,Udi,Morrow,Engineer
d007,Sales,209260,Maya,Ouhyoung,Senior Staff
d007,Sales,209263,Shigeichiro,Picht,Staff
d005,Development,209277,Lein,Ratzlaff,Engineer
d008,Research,209279,Roddy,Bail,Senior Staff
d004,Production,209280,Shahaf,Merle,Senior Engineer
d003,Human Resources,209291,Hilari,Trogemann,Senior Staff
d005,Development,209293,Jessie,Masada,Senior Engineer
d007,Sales,209297,Chaoyi,Gronowski,Senior Staff
d004,Production,209300,Ronghao,Karner,Senior Engineer
d004,Production,209304,Marc,Stille,Senior Engineer
d005,Development,209306,Tadahiro,Honglei,Engineer
d004,Production,209307,Sudharsan,Ciolek,Senior Engineer
d003,Human Resources,209312,Junichi,Colorni,Senior Staff
d001,Marketing,209313,Naraig,Lupu,Senior Staff
d001,Marketing,209314,Aksel,Mukaidono,Staff
d004,Production,209316,Jaana,Kuszyk,Senior Engineer
d009,Customer Service,209317,Tsuneo,Taubman,Senior Staff
d001,Marketing,209320,Candida,Piancastelli,Senior Staff
d005,Development,209322,Xumin,Frezza,Senior Engineer
d004,Production,209325,Shih,Goldhammer,Senior Engineer
d004,Production,209329,Remzi,Benzmuller,Senior Engineer
d009,Customer Service,209333,Jolita,Lamma,Senior Staff
d007,Sales,209334,Werner,Karunanithi,Senior Staff
d004,Production,209336,Mabhin,Polajnar,Staff
d004,Production,209337,Nishit,Brickell,Senior Engineer
d005,Development,209341,Chanjung,Kulisch,Senior Engineer
d005,Development,209345,Pohua,Linares,Senior Engineer
d007,Sales,209350,Weiwu,Collavizza,Staff
d005,Development,209354,Filipe,Bail,Senior Engineer
d005,Development,209355,Aran,Czap,Senior Engineer
d001,Marketing,209356,Tesuro,Jansen,Senior Staff
d006,Quality Management,209359,Subhash,Luby,Engineer
d001,Marketing,209360,Duke,Stifter,Senior Staff
d005,Development,209364,Manibrata,Casperson,Senior Engineer
d005,Development,209377,Gererd,Legleitner,Senior Engineer
d009,Customer Service,209381,Satosi,Danecki,Senior Staff
d004,Production,209383,Elvia,Iisaku,Senior Engineer
d004,Production,209385,Mona,Pfau,Senior Engineer
d008,Research,209392,Elvis,Kandlur,Senior Staff
d001,Marketing,209393,Thodoros,Lakshmanan,Senior Staff
d001,Marketing,209394,Tristan,Sundgren,Staff
d004,Production,209395,Reuven,Passino,Senior Engineer
d001,Marketing,209396,Martijn,Cronan,Senior Staff
d006,Quality Management,209399,Hisao,Perelgut,Assistant Engineer
d004,Production,209401,Guozhong,Suessmith,Senior Engineer
d007,Sales,209408,Nevin,Sanella,Staff
d005,Development,209410,Subhash,Cronau,Senior Engineer
d006,Quality Management,209412,Danil,Gubsky,Senior Engineer
d005,Development,209418,Faiza,Thimonier,Senior Engineer
d001,Marketing,209419,Vugranam,Kabayashi,Staff
d005,Development,209431,Serap,Baer,Senior Engineer
d001,Marketing,209436,Barton,Benaini,Senior Staff
d008,Research,209439,Gay,Hemaspaandra,Senior Staff
d003,Human Resources,209442,Demos,Marzano,Staff
d008,Research,209445,Zhiwei,Deville,Senior Staff
d002,Finance,209453,Idoia,Iisaku,Senior Staff
d007,Sales,209462,Rimli,Jeong,Staff
d007,Sales,209463,Arun,Masand,Senior Staff
d005,Development,209466,Shaowei,Mandell,Engineer
d001,Marketing,209467,Shan,Vieth,Senior Staff
d004,Production,209469,Dipankar,Vieri,Senior Engineer
d007,Sales,209470,Zito,Farris,Staff
d009,Customer Service,209472,Val,Ponthieu,Senior Staff
d006,Quality Management,209474,Yannik,Luiz,Assistant Engineer
d003,Human Resources,209478,Kasidit,Nitta,Senior Staff
d006,Quality Management,209496,Ronnie,Sadowski,Engineer
d002,Finance,209502,Holgard,Sudbeck,Senior Staff
d007,Sales,209505,Yuriy,Glowinski,Senior Staff
d007,Sales,209512,Makato,Hoogerwoord,Senior Staff
d001,Marketing,209520,Makato,Gronowski,Senior Staff
d006,Quality Management,209523,Padma,Panangaden,Senior Engineer
d004,Production,209534,Jiang,Aloia,Engineer
d007,Sales,209535,Hirochika,Chinal,Staff
d005,Development,209539,Aloys,Erde,Senior Engineer
d005,Development,209543,Heng,Porenta,Senior Engineer
d004,Production,209544,Fumiya,Kobuchi,Senior Engineer
d009,Customer Service,209545,Ayonca,Bade,Senior Staff
d005,Development,209552,Genki,Isaak,Senior Engineer
d005,Development,209554,Kazuhiro,Bondorf,Senior Engineer
d005,Development,209560,Sumant,Taubman,Senior Engineer
d005,Development,209568,Nidapan,Esteva,Senior Engineer
d005,Development,209575,Zita,Kambil,Senior Engineer
d001,Marketing,209577,Shaz,Viele,Staff
d004,Production,209582,Shuho,Rindone,Senior Engineer
d005,Development,209587,Nalini,Thiran,Senior Engineer
d003,Human Resources,209589,Genki,Baumann,Senior Staff
d008,Research,209602,Stamatina,Foong,Senior Staff
d002,Finance,209604,Samphel,Shrader,Staff
d005,Development,209607,Cheong,Wuwongse,Engineer
d004,Production,209610,Deniz,Rouquie,Senior Engineer
d004,Production,209614,Bouchung,Encarnacion,Senior Engineer
d007,Sales,209615,Kwangjo,Sankaranarayanan,Staff
d002,Finance,209617,Sarita,Lund,Senior Staff
d004,Production,209622,Radoslaw,Luit,Senior Engineer
d007,Sales,209624,Mohammad,Cyne,Staff
d007,Sales,209628,Falguni,Schmittgen,Senior Staff
d002,Finance,209631,Tristan,Impagliazzo,Senior Staff
d007,Sales,209639,Maren,Braccini,Senior Staff
d005,Development,209648,Larisa,Lipner,Senior Engineer
d005,Development,209653,Subhankar,Kohling,Engineer
d007,Sales,209654,Aksel,Stiles,Senior Staff
d004,Production,209655,Shaibal,Ligten,Senior Staff
d008,Research,209656,Ger,Oehlmann,Senior Staff
d004,Production,209657,Narain,Lunn,Technique Leader
d006,Quality Management,209659,Mari,Ecklund,Senior Engineer
d008,Research,209670,Lubomir,Sewelson,Senior Staff
d001,Marketing,209672,Basant,Pellegrinelli,Senior Staff
d004,Production,209674,Krassimir,Kroft,Senior Engineer
d004,Production,209684,Danae,Couchot,Engineer
d005,Development,209685,Deniz,Knightly,Senior Engineer
d004,Production,209691,Jiafu,Feinberg,Senior Engineer
d005,Development,209703,Wuxu,Meszaros,Senior Engineer
d004,Production,209713,Nahla,Heping,Senior Engineer
d008,Research,209717,Thanasis,Mellouli,Engineer
d004,Production,209719,Serap,DuBourdieux,Senior Engineer
d005,Development,209720,Chikara,Callaway,Senior Engineer
d008,Research,209721,Shaw,Heemskerk,Senior Staff
d002,Finance,209724,Xianlong,Viele,Senior Staff
d005,Development,209734,Hein,Garigliano,Engineer
d004,Production,209751,Cristinel,Rosch,Senior Engineer
d007,Sales,209752,Amabile,Gulak,Senior Staff
d005,Development,209764,Ipke,Fandrianto,Engineer
d006,Quality Management,209767,Weiye,Pettit,Senior Engineer
d007,Sales,209771,Vitali,Muniz,Senior Staff
d004,Production,209773,Jaques,Vendrig,Senior Engineer
d006,Quality Management,209777,Ravishankar,Condotta,Engineer
d007,Sales,209778,Przemyslawa,Walstra,Senior Staff
d007,Sales,209785,Arie,Zeilberger,Senior Staff
d007,Sales,209791,Mabhin,Garnham,Senior Staff
d005,Development,209792,Yoshinari,Bernick,Senior Engineer
d009,Customer Service,209799,Honesty,Caine,Senior Staff
d005,Development,209805,Aran,Francisci,Senior Engineer
d005,Development,209808,Reinhold,Calkin,Senior Engineer
d005,Development,209810,Mostafa,Merli,Technique Leader
d004,Production,209811,Gao,Turnbull,Senior Engineer
d004,Production,209817,Arunas,Vecchi,Senior Engineer
d005,Development,209828,Vatsa,Brender,Engineer
d007,Sales,209829,Froduald,Rosca,Staff
d005,Development,209831,Chuanyi,Zyda,Engineer
d003,Human Resources,209832,Tru,Holburn,Senior Staff
d005,Development,209834,Nitsan,Alvarado,Senior Engineer
d005,Development,209843,Snehasis,Swen,Technique Leader
d005,Development,209860,Perla,Engberts,Technique Leader
d007,Sales,209868,Duke,Rusmann,Senior Staff
d007,Sales,209872,Breannda,Kaiser,Senior Staff
d008,Research,209877,Kristian,Dredge,Senior Staff
d005,Development,209879,Gen,Radhakrishnan,Senior Engineer
d005,Development,209889,Jungsoon,Kitsuregawa,Senior Engineer
d009,Customer Service,209890,Ronghao,Radivojevic,Staff
d005,Development,209891,Masadi,Deville,Senior Engineer
d004,Production,209899,Lucien,Nicolson,Senior Engineer
d007,Sales,209906,Joydip,Fadgyas,Senior Staff
d008,Research,209911,Guenter,Rusterholz,Staff
d005,Development,209915,Lillian,Pashtan,Senior Engineer
d005,Development,209937,Erez,Bage,Senior Engineer
d009,Customer Service,209938,Tokuyasu,Wroclawski,Senior Engineer
d007,Sales,209948,Dekang,Dolinsky,Senior Staff
d004,Production,209949,Wanqing,Kornyak,Senior Staff
d004,Production,209950,Sampalli,Jahnichen,Engineer
d003,Human Resources,209951,Somnath,Lortz,Senior Staff
d003,Human Resources,209955,Martins,Rosaz,Staff
d004,Production,209959,Zongyan,Markovitch,Engineer
d003,Human Resources,209962,Brewster,Ramaiah,Senior Staff
d002,Finance,209964,Fuqing,DasSarma,Senior Staff
d001,Marketing,209977,Doowon,Anily,Staff
d004,Production,209981,Pranay,Cronan,Senior Engineer
d001,Marketing,209984,Girolamo,Chiodo,Senior Staff
d003,Human Resources,209995,Luisa,Wynblatt,Senior Staff
d004,Production,209997,Nevin,Servi,Senior Engineer
d005,Development,210002,Anyuan,Zschoche,Engineer
d005,Development,210010,Youssef,Linnainmaa,Engineer
d005,Development,210011,Baoqiu,Schueller,Engineer
d007,Sales,210019,Moni,Portugali,Staff
d006,Quality Management,210025,Yagil,Giaccio,Engineer
d005,Development,210027,Aleksander,Roison,Engineer
d004,Production,210028,Khatoun,Hiraishi,Engineer
d002,Finance,210030,Guther,Heuser,Senior Staff
d005,Development,210033,Chanjung,Ghandeharizadeh,Senior Engineer
d009,Customer Service,210035,Morrie,Condotta,Senior Staff
d007,Sales,210042,Alejandra,Hitomi,Senior Staff
d007,Sales,210044,Ymte,Bergere,Senior Staff
d009,Customer Service,210050,Pranjal,Kusakari,Senior Staff
d004,Production,210066,King,Vernadat,Senior Engineer
d005,Development,210067,Mark,Bresenham,Technique Leader
d004,Production,210075,Kazuhiko,Pellegrinelli,Senior Engineer
d004,Production,210076,Vidya,Perna,Technique Leader
d006,Quality Management,210079,Junsik,Gustavson,Technique Leader
d007,Sales,210080,Premal,Perl,Staff
d007,Sales,210084,Hitofumi,Lenart,Senior Staff
d003,Human Resources,210090,Shigeu,Ladret,Senior Staff
d005,Development,210091,Jaques,Christ,Engineer
d005,Development,210096,Herbert,Karner,Technique Leader
d005,Development,210097,Hercules,Bernatsky,Senior Engineer
d007,Sales,210098,Mingzeng,Milicic,Staff
d007,Sales,210101,Menkae,Bottner,Staff
d004,Production,210102,Shugo,Barvinok,Senior Engineer
d003,Human Resources,210107,Aral,Rattan,Senior Staff
d001,Marketing,210109,Hugo,Krone,Senior Staff
d005,Development,210110,Falguni,Jullig,Senior Engineer
d005,Development,210114,Phillip,Snedden,Senior Engineer
d004,Production,210116,Marlo,Bolsens,Senior Engineer
d004,Production,210126,Goa,Hartvigsen,Senior Engineer
d002,Finance,210128,Olivera,Dayana,Senior Staff
d006,Quality Management,210129,Aamer,Frijda,Senior Engineer
d002,Finance,210132,Baocai,Schiettecatte,Senior Staff
d004,Production,210135,Karsten,Poulakidas,Senior Engineer
d005,Development,210149,Mandell,Katiyar,Technique Leader
d005,Development,210152,Haldun,Hemaspaandra,Engineer
d005,Development,210153,Unal,Lanteri,Senior Staff
d007,Sales,210154,Kristine,Salverda,Senior Staff
d007,Sales,210155,Eirik,Koblitz,Senior Staff
d007,Sales,210158,Sreekrishna,Chenney,Staff
d005,Development,210160,Byong,Trelles,Senior Engineer
d005,Development,210166,Lena,Awdeh,Senior Engineer
d007,Sales,210167,Kish,Schaap,Senior Staff
d005,Development,210169,Georgi,Schaaf,Senior Engineer
d004,Production,210180,Jianhua,Vural,Engineer
d005,Development,210181,Kasturi,Janocha,Senior Engineer
d007,Sales,210182,Patricio,Junet,Senior Staff
d004,Production,210187,Randi,Rosaz,Senior Engineer
d005,Development,210194,Sanjit,Flowers,Senior Engineer
d007,Sales,210197,Jaques,Spelt,Senior Staff
d002,Finance,210205,Richard,Cronan,Senior Staff
d008,Research,210206,Bikash,Munck,Senior Staff
d008,Research,210212,Jongsuk,Vitiello,Senior Staff
d001,Marketing,210214,Youpyo,Kavraki,Staff
d005,Development,210216,Fumitake,Feldmann,Senior Engineer
d009,Customer Service,210219,Serif,Encarnacion,Senior Staff
d008,Research,210224,Felicidad,Thombley,Staff
d005,Development,210229,Fen,Kusakabe,Senior Engineer
d005,Development,210230,Chikako,Bage,Engineer
d006,Quality Management,210231,Jianhao,Lorie,Senior Engineer
d002,Finance,210233,Qunsheng,Gornas,Senior Staff
d005,Development,210241,Poornachandra,Papsdorf,Engineer
d004,Production,210245,Alenka,Mungall,Senior Engineer
d005,Development,210246,Pradeep,Gecsei,Engineer
d005,Development,210247,Giao,Sewelson,Engineer
d004,Production,210251,Fay,Frezza,Senior Engineer
d006,Quality Management,210252,Mohammed,Rissanen,Senior Engineer
d008,Research,210253,Jixiang,Scallan,Senior Engineer
d004,Production,210260,Manton,Rossi,Engineer
d005,Development,210263,Florian,Benantar,Senior Engineer
d004,Production,210273,Lena,Cmelik,Engineer
d005,Development,210277,Yoshimitsu,Carrere,Senior Engineer
d009,Customer Service,210278,Mahmut,Maginnis,Senior Staff
d001,Marketing,210279,Iara,Auria,Staff
d005,Development,210281,Slavian,Poupard,Senior Engineer
d004,Production,210284,Vasilis,Kavvadias,Senior Engineer
d006,Quality Management,210286,Bouchung,Schapiro,Senior Engineer
d004,Production,210287,Shushma,Krohm,Engineer
d002,Finance,210288,Oscar,DasSarma,Senior Staff
d005,Development,210289,Roddy,Benantar,Engineer
